TransactionID,Timestamp,TransactionAmount,CardType,Issuer,CardLimit,MerchantCountry,MerchantState,MerchantCity,UserAge,UserAccountTenure,UserIncome,AvgTransactionAmount,TransactionCountLastWeek,IsOnlineTransaction,IsHighRiskCountry,IsWeekendTransaction,TransactionHour,IsRepeatedTransaction,Class
751,70242,2055.263916854634,Credit,BankA,16528.404543084373,US,State1,CityC,30,18,90768.53451812561,150.46441705948195,4,0,1,1,10,1,0
752,96110,963.4920366529175,Debit,BankC,6529.820922355271,UK,State2,CityB,19,12,89441.89768191872,119.7687005962509,6,1,1,1,0,1,0
753,135107,4303.117329988478,Debit,BankB,15570.451420732783,IN,State3,CityA,68,24,66801.2486200769,34.383282745665255,5,0,0,1,19,1,0
754,26858,84.91495714073316,Debit,BankC,16476.998938669152,DE,State1,CityC,53,10,99655.69654166712,140.55084193604674,3,0,0,0,4,0,0
755,75453,676.1242384383768,Debit,BankC,17957.425850819276,UK,State3,CityA,31,24,28409.897790748433,13.43888069700995,6,1,1,0,14,1,0
756,156965,1239.3588761511685,Credit,BankC,15322.771491267504,US,State3,CityA,51,25,58287.62859133223,162.83520229144932,4,1,0,1,23,0,0
757,37822,3856.6183064299107,Credit,BankC,11729.851009640244,FR,State3,CityC,35,5,82009.89114821923,67.72156239315746,6,1,0,0,21,1,0
758,158076,3142.274729798214,Credit,BankA,12365.513379807227,IN,State2,CityA,41,26,31283.04944913274,32.27019460076579,6,1,1,1,9,0,0
759,37631,1943.067773594936,Debit,BankA,7091.063259629765,FR,State1,CityA,47,24,97819.98091862837,41.25290127067739,1,1,0,0,11,1,0
760,145503,793.5099289194266,Debit,BankB,4362.927636418461,US,State2,CityC,68,2,48323.7236146916,192.99553571659612,3,0,1,1,13,0,0
761,110389,1608.0502640442307,Debit,BankB,3482.0878916518227,US,State1,CityA,36,10,48011.18031828727,157.02777939165784,9,1,0,0,18,0,0
762,137246,3717.1038602017425,Credit,BankA,4458.446901218657,UK,State3,CityB,53,26,37055.5440912965,55.19567493391604,3,1,0,0,9,0,1
763,84064,1909.7646764004248,Credit,BankB,18745.0858606541,IN,State3,CityA,76,24,43041.39712532755,193.05858625795946,6,0,0,1,23,0,0
764,157141,2312.98203547105,Credit,BankB,4124.231829812992,US,State2,CityA,38,26,66207.1120058478,36.62235742588327,7,1,0,0,21,0,0
765,99008,3043.133989581827,Debit,BankC,14751.011453642448,UK,State3,CityC,36,16,54348.34312407636,149.37017026127384,0,1,1,1,11,0,1
766,75496,4564.438586975823,Credit,BankC,4507.9423229797685,US,State3,CityB,71,25,35470.254266138414,134.7805291019459,6,0,0,1,17,1,0
767,99373,1250.533835667176,Credit,BankC,19530.5056340997,UK,State3,CityA,43,6,84731.19522531754,166.08058675325958,5,0,0,1,20,0,0
768,110370,2239.9883555823335,Credit,BankC,7965.106174038252,FR,State1,CityC,52,6,24979.144569924774,82.52275692790911,9,0,1,0,18,1,0
769,26859,1551.6136213900722,Debit,BankC,8830.592151552328,UK,State1,CityA,57,20,86772.21956002175,86.34873707904751,0,0,1,0,3,0,0
770,171568,2330.9399623353797,Debit,BankA,8685.719996860924,FR,State2,CityA,21,29,41995.097971833,128.66773350413007,7,0,1,1,18,1,0
771,74496,3482.310823748915,Credit,BankC,16512.724497143965,DE,State1,CityA,38,24,59672.266647677745,85.65909382339211,4,0,1,1,20,1,0
772,47798,2410.3256565476117,Credit,BankC,5147.519970100081,US,State3,CityB,20,23,50485.16308707135,17.856669613420245,6,1,0,0,13,1,0
773,47642,4172.683381218627,Credit,BankA,16789.469982206956,DE,State3,CityC,22,12,65648.16907117714,148.6445260442307,7,0,0,1,7,1,0
774,44683,2766.2949641215278,Credit,BankC,13484.11823439954,IN,State3,CityB,60,9,83679.19961121403,131.77975198047415,6,0,0,1,22,0,0
775,8451,1928.832001879128,Debit,BankB,5185.323188141574,DE,State2,CityA,46,17,99145.5834779756,90.5054344236364,9,0,1,1,3,0,0
776,52095,3911.6075071800497,Debit,BankA,2242.743370977303,UK,State3,CityB,72,10,44484.731652312126,67.5376165672227,0,0,1,1,15,0,0
777,48394,2156.625201877857,Credit,BankB,15724.858287340216,UK,State3,CityA,36,8,64304.3529890827,70.93790928219998,5,1,0,0,11,0,0
778,136347,2577.768025167688,Credit,BankB,5160.297870507548,IN,State2,CityB,68,24,57280.60390199979,150.79543850524135,0,0,1,1,17,0,0
779,22855,4973.351860517287,Credit,BankA,17892.26976473377,IN,State1,CityC,34,9,99914.25274504966,148.54056700611312,3,1,1,0,11,1,0
780,108135,3932.160781182663,Credit,BankA,3465.920269930043,US,State1,CityB,51,7,84713.09043995591,165.5944998648375,3,1,0,0,17,1,0
781,22624,4275.712377283514,Credit,BankC,12710.926731342543,UK,State1,CityC,37,25,51766.708686415426,154.8142813648607,7,0,0,0,3,0,0
782,149686,2964.2592117832874,Debit,BankA,14151.199480708712,IN,State2,CityA,45,10,58150.32444861171,154.00939840015238,5,1,1,0,15,1,0
783,109894,1741.088850624859,Debit,BankA,13496.345876587164,DE,State2,CityC,26,24,39676.52755412747,57.83691447053201,6,0,1,1,17,1,0
784,60981,4956.348153015172,Debit,BankC,7004.566475428835,UK,State3,CityA,20,25,80419.78557990612,29.306385373765128,9,1,0,1,18,0,0
785,151203,1220.108039996592,Credit,BankC,17634.946941188897,IN,State3,CityB,27,25,87616.94291027538,154.73293054684328,6,1,0,1,15,0,0
786,41620,4364.086001884772,Credit,BankA,15626.301018226197,US,State2,CityB,38,1,97198.94588983363,28.73742373459305,6,1,1,1,20,0,0
787,119728,4556.5075603497235,Debit,BankC,10693.920490804334,FR,State2,CityC,58,19,65266.311745423765,196.60116700604618,9,1,0,0,2,0,0
788,11041,4087.7757301872844,Credit,BankC,12462.567530830525,UK,State3,CityB,69,22,73654.64017899515,176.2669608155013,1,0,0,0,16,0,0
789,76153,570.4289419254775,Debit,BankC,11761.053312000098,UK,State3,CityB,21,28,55684.706533556746,111.35770436502557,5,1,1,0,2,0,0
790,66646,4270.566493976588,Credit,BankB,18987.272969563077,UK,State3,CityA,39,11,68730.2808270115,76.91487736941068,7,0,1,1,12,1,0
791,118433,3318.8930602746445,Debit,BankC,18031.851498806496,UK,State1,CityB,24,23,47899.92241921047,110.1001768300115,7,1,1,0,5,0,0
792,170663,3404.1230655874047,Debit,BankB,5474.448417965331,FR,State1,CityA,79,20,79015.12932165113,149.51734828964044,3,0,0,0,18,0,0
793,31207,3932.66002003727,Credit,BankA,5992.435776585857,FR,State3,CityC,29,10,21816.02926035019,153.70269592651675,6,1,1,1,8,1,0
794,13107,2452.691780438687,Credit,BankB,19647.323370516217,US,State2,CityB,28,2,22276.547975358688,23.996539743484348,8,0,1,0,18,0,1
795,132912,1335.7933313037076,Credit,BankB,5494.653337104505,UK,State1,CityC,39,14,77289.67121492785,162.92227803001526,7,1,1,0,10,0,0
796,116598,2874.6651375054907,Debit,BankB,19116.10716516931,IN,State3,CityB,46,12,94454.62425001328,131.88444552397954,1,0,1,1,2,1,0
797,159312,543.3861879558882,Debit,BankB,13345.320396838157,DE,State1,CityC,78,4,70579.9147549157,17.710126641988534,7,0,1,0,14,0,0
798,109406,3374.02877825377,Credit,BankB,1952.0793417802838,UK,State2,CityC,78,22,78122.26392029575,69.50062910462015,2,1,0,0,15,0,0
799,33510,2414.7098442437014,Debit,BankB,7378.816789755839,FR,State2,CityA,44,13,85914.74329745342,107.02186005192002,3,1,1,0,2,0,0
800,3160,2511.659731338142,Debit,BankA,10046.92736634494,US,State2,CityB,64,20,48933.94115708635,45.80578351904025,2,1,1,0,4,1,0
801,37309,929.1186118766775,Debit,BankA,16828.764937558582,UK,State3,CityC,37,28,28649.09260475267,39.495700486165404,7,1,0,0,6,0,0
802,56718,206.4237271992243,Credit,BankA,7243.122852231681,US,State3,CityA,31,10,94647.38298000771,12.713421273492465,3,1,1,1,20,1,0
803,171521,3056.352810228832,Debit,BankB,6900.987930366383,IN,State1,CityC,24,2,95085.64520019521,183.19462035573912,0,0,0,0,8,0,0
804,23391,3294.158124110676,Credit,BankC,18485.001921544615,IN,State3,CityC,32,25,55347.24444576632,20.660511455735584,8,0,0,0,21,1,0
805,14295,2491.464779127385,Credit,BankB,2501.6525626222965,IN,State3,CityC,63,17,37373.572559569104,79.54217007816551,8,1,1,1,0,1,0
806,108151,3828.6587724190676,Debit,BankA,11478.903079584912,IN,State3,CityB,45,10,91388.35062159912,49.09661108158309,0,1,1,1,18,0,0
807,47036,2818.585484126362,Debit,BankB,10580.546127113963,DE,State1,CityB,60,23,76674.13576682025,150.79628941939865,7,1,0,0,23,0,0
808,83487,4240.981602225902,Credit,BankA,2089.3604442276974,US,State3,CityC,27,16,20658.268043756943,144.36508492149153,1,1,1,1,13,1,0
809,171714,1440.6000933808114,Debit,BankC,2667.4251898669017,UK,State2,CityC,68,9,28617.5761167266,163.1822582727764,6,1,1,0,14,1,0
810,59672,1215.5492234322683,Debit,BankC,8257.381226582089,DE,State3,CityC,20,19,98655.97142173957,127.1935772365471,0,0,1,0,2,1,0
811,109512,1305.7340555308538,Credit,BankA,3549.0631675508384,UK,State3,CityB,29,11,23050.254304651575,122.41410046333365,5,0,1,1,23,0,0
812,146669,152.60207113190768,Credit,BankA,10083.366184509261,FR,State2,CityC,30,6,42604.40082908976,87.35103593965805,9,0,1,0,3,0,0
813,156252,4503.121356283509,Debit,BankB,12568.888822736408,DE,State1,CityC,56,25,63879.70757649091,130.90815302068495,9,1,0,1,16,1,0
814,106973,4995.932834369363,Debit,BankB,14136.537005556558,DE,State3,CityC,61,25,34748.44929644364,31.889061143683076,7,1,0,0,13,1,0
815,37473,4082.614581792764,Credit,BankB,11382.931252494525,FR,State3,CityC,71,4,38564.32690903672,140.0574413484151,5,1,0,1,21,0,0
816,141,2062.9863414885854,Debit,BankC,8213.540301972937,DE,State3,CityB,51,16,48237.39892496017,29.740573993986715,8,0,0,1,6,1,0
817,4655,1769.674241220259,Credit,BankC,3465.4139054880757,US,State3,CityA,18,12,41564.34146583629,173.7305814812066,0,1,0,0,7,0,0
818,109066,3873.4150925136605,Credit,BankC,5702.222881334473,IN,State2,CityA,55,24,84268.49823360058,106.0797331071405,8,1,0,1,15,1,0
819,62971,2549.730445310017,Credit,BankB,8969.011863301217,UK,State3,CityC,42,24,60021.957871408384,110.7678118617717,2,1,1,0,21,0,0
820,94138,4697.289854361704,Credit,BankA,18558.17518464371,FR,State1,CityA,36,27,42289.611806208835,121.12294441899482,1,0,1,0,15,1,0
821,169229,1397.9054313637344,Credit,BankA,4849.411042693506,IN,State2,CityA,42,16,45047.68267957587,157.44997480598283,7,0,0,0,13,0,0
822,127684,1619.0966939730945,Debit,BankB,8853.540387720452,DE,State2,CityB,23,23,23189.19676704251,100.90941796571181,9,0,0,0,16,0,0
823,25785,4994.124565327236,Debit,BankB,14913.86829010703,US,State1,CityC,62,22,23951.366094470046,91.24173399299117,4,0,1,1,4,1,0
824,138460,4890.874037930597,Credit,BankA,14398.863688035997,DE,State3,CityB,21,3,77432.60530871073,64.78335678685141,0,0,1,0,8,1,0
825,92240,4425.959923869199,Credit,BankA,19346.25929500492,FR,State3,CityA,43,12,29032.86696568912,34.327476636342354,0,0,1,1,2,1,0
826,52957,2023.1493918137019,Credit,BankC,4627.124636913813,DE,State3,CityA,43,15,58063.74197454254,46.165082804446286,1,1,0,1,20,0,0
827,102808,4188.065299006363,Credit,BankB,1313.872620399275,US,State1,CityC,43,20,87389.25142846374,10.10029030030815,6,1,0,0,21,1,0
828,33741,1416.9731821891194,Credit,BankC,7124.141958756853,DE,State2,CityC,31,12,49476.28045817609,175.19011307927678,1,1,1,0,4,0,0
829,101242,1273.7808062215213,Credit,BankC,3844.1596371716046,DE,State3,CityB,79,9,47660.17816085648,155.34209503078756,8,0,0,0,19,0,0
830,85,2732.1928264481435,Debit,BankA,11420.911995286617,DE,State1,CityC,49,10,89843.86206295775,51.54966147560172,5,0,0,0,17,0,0
831,89643,4301.315863258855,Credit,BankB,18076.80204975444,DE,State1,CityA,65,23,89188.03173197381,10.454117213146011,3,0,1,1,20,0,0
832,42756,487.3750704686651,Credit,BankA,14076.309826478313,US,State3,CityB,45,27,90410.94411682269,103.50209792378745,3,0,1,1,9,0,0
833,79975,2826.5337848597865,Debit,BankC,3580.178270652373,UK,State1,CityB,78,8,65753.11681054071,88.3889078698634,2,1,1,1,0,0,0
834,90571,3048.6956869818187,Debit,BankB,3205.7104635142614,IN,State3,CityC,19,13,96184.34188586082,157.44125805499115,8,1,0,0,16,0,0
835,80611,2898.9930056469625,Credit,BankC,18317.546452233117,FR,State3,CityC,58,22,85517.11582539018,86.5501462725284,1,0,1,0,7,0,0
836,161467,1092.4941853154114,Credit,BankC,10264.581447955607,UK,State3,CityA,62,15,53250.7541561895,174.1814334295141,8,0,0,0,19,1,0
837,84428,320.65508247423867,Credit,BankA,18549.786847796648,US,State2,CityB,38,28,70364.41135520308,28.209263522398043,2,0,1,1,16,1,0
838,50296,4474.960436691149,Credit,BankB,14988.136595317312,FR,State1,CityB,63,17,29743.126620664774,79.51303638798412,3,1,1,0,17,1,0
839,122516,2872.566280807662,Credit,BankB,19873.620752072617,FR,State2,CityB,31,27,64106.574876068116,187.44877074705883,8,0,1,1,4,1,0
840,81247,3839.524486983289,Credit,BankB,17553.327110558494,DE,State3,CityB,54,12,41051.926684341495,12.228628242106971,2,1,1,0,6,1,0
841,94000,1822.1913621208853,Debit,BankB,8870.0316529743,IN,State1,CityA,19,16,42683.77812090951,84.24999056131568,5,1,0,1,4,0,0
842,63927,212.52092504480396,Credit,BankC,15406.32872348022,IN,State3,CityA,22,25,30057.458634233986,59.34361941264087,4,0,1,0,9,1,0
843,53816,1297.8339502722754,Credit,BankA,9953.335179078955,US,State1,CityA,55,11,48655.93788591412,111.05353726418484,5,0,1,0,5,1,0
844,128852,366.8375632461071,Debit,BankB,5428.3735688831775,UK,State3,CityC,19,19,58511.22642393261,62.96569205293932,4,0,1,1,6,0,0
845,109756,391.2154699938377,Credit,BankC,5579.55591637083,DE,State1,CityA,18,29,68028.35529494905,175.28252863767975,2,1,0,1,2,0,0
846,47972,1072.3045795471405,Debit,BankA,8549.120744774458,IN,State3,CityA,65,13,44389.54690154477,188.0562680421221,1,1,1,1,9,1,0
847,63716,3167.8943355935244,Debit,BankA,3117.858294231332,DE,State3,CityA,39,3,83379.85874480731,171.33551644404872,9,1,0,1,20,1,0
848,78978,4088.8564171407625,Debit,BankA,4377.559412884233,UK,State2,CityA,58,25,61676.796928297445,85.72789059331036,8,1,1,1,23,1,0
849,168106,4106.786941066204,Credit,BankB,10511.564990681882,FR,State2,CityC,42,4,71044.16871645846,198.08741545187775,3,1,0,1,5,1,0
850,53282,4688.783267107975,Debit,BankC,19124.527069874315,UK,State1,CityB,63,24,42251.48871828263,149.65690015859641,9,1,0,1,1,0,0
851,58568,3281.9114212554828,Debit,BankA,11976.040498327278,FR,State1,CityB,47,15,85130.87032098118,77.56569795943761,5,0,0,1,1,1,0
852,99495,99.31450931852936,Credit,BankA,8761.438234572426,UK,State2,CityC,26,14,69941.95604527497,27.801636027771064,8,0,0,1,5,1,1
853,49135,1887.0184015472107,Debit,BankA,5611.306077516733,DE,State3,CityA,78,28,88987.89995593256,136.73881911252846,4,0,0,1,17,0,0
854,157180,557.3111197669841,Debit,BankC,4722.1247894223725,UK,State3,CityB,54,11,32796.12631506356,148.42781440404866,6,1,0,1,9,1,0
855,146942,3887.3259614516064,Debit,BankC,13509.733558199017,IN,State1,CityB,64,28,50453.06135447989,33.267235248807594,4,0,1,0,6,0,0
856,60661,598.4543248239197,Credit,BankB,17118.181031011518,IN,State1,CityB,27,13,29041.294724580774,114.44990684128898,8,0,0,1,16,0,0
857,136993,529.6212136526572,Debit,BankB,8578.262602344108,US,State3,CityB,32,20,37242.1848723514,197.54671697022587,1,0,0,1,3,0,0
858,94744,141.05287608348772,Debit,BankC,11462.521881092372,IN,State2,CityA,66,18,51563.800358789595,71.985999474836,2,1,1,1,11,0,0
859,19895,4777.514354928154,Credit,BankB,14427.80846373174,IN,State1,CityB,20,13,91566.55261274993,67.36005426224412,4,0,0,1,7,0,0
860,29215,3928.5524294148586,Debit,BankC,2107.6159260559407,FR,State3,CityC,25,21,64563.25352575232,181.6274115576632,1,0,0,1,8,1,0
861,163428,1666.560755327038,Credit,BankB,7667.043901287485,DE,State1,CityC,42,27,46430.266457140664,32.30904848636057,5,1,1,0,9,1,1
862,13461,1882.2029195951443,Debit,BankB,14865.30490548007,DE,State2,CityB,53,19,79751.93303036739,187.3702256412944,9,0,1,0,18,0,1
863,130942,297.1515492768283,Credit,BankC,14007.761503866166,FR,State1,CityA,60,4,21574.616495544116,158.10254145196296,2,0,1,1,8,1,0
864,106328,789.5930509645785,Credit,BankA,2013.606763905736,IN,State3,CityB,77,12,49607.37689941343,84.25967769725477,4,1,1,1,23,0,0
865,155328,1557.2637545876116,Debit,BankA,5518.551469094694,UK,State2,CityB,68,3,68066.53572747027,25.87404786690882,4,0,0,1,3,0,0
866,153955,1939.3460649835988,Debit,BankB,13919.187074455023,FR,State3,CityB,63,16,66658.98430897616,13.643162838219052,9,1,0,1,15,1,0
867,48916,3099.8858685871146,Credit,BankA,6156.904804762186,DE,State2,CityC,67,1,68604.63059539953,81.40792732317836,7,1,0,0,0,1,1
868,111336,1751.6682486163459,Debit,BankA,16473.795584810367,US,State3,CityC,38,4,36920.061185157276,144.01718105060044,8,0,1,1,9,1,0
869,30671,4773.003023165934,Credit,BankB,1560.5923247840276,DE,State1,CityA,51,9,46966.3322394783,102.6305505590914,3,1,1,0,15,1,0
870,171999,1713.9776219797714,Debit,BankA,4616.593556575455,UK,State2,CityB,44,23,94525.23616917014,150.3438596340121,9,0,1,0,20,1,0
871,111611,4707.977383885867,Debit,BankC,6344.946620960605,DE,State2,CityB,26,13,97918.0425029358,137.40846125796082,0,0,1,0,22,0,0
872,102932,3649.301160864366,Credit,BankC,18580.506861391677,FR,State2,CityB,27,22,44963.06810655158,118.85236597998961,4,0,0,0,20,1,0
873,170356,4499.488705136299,Debit,BankA,16130.060171042647,US,State1,CityB,44,10,71560.29627270035,193.82482533772236,3,0,1,1,4,1,0
874,10130,3515.788893063149,Debit,BankC,17798.756644057037,DE,State2,CityC,42,9,39303.74233095247,148.3930425271593,4,0,1,0,20,1,0
875,115703,2842.9244992667045,Debit,BankC,9369.103796368461,FR,State1,CityA,30,20,49482.29335789716,183.77655534447402,8,1,0,1,2,1,0
876,71693,2545.4188287134198,Debit,BankA,16628.67973425198,FR,State1,CityC,68,6,83386.7757452771,56.0105072208054,7,1,1,0,21,1,0
877,170198,1456.6979451851475,Credit,BankC,17216.377865088223,FR,State2,CityB,21,19,60094.29840051325,145.59152908766822,7,0,1,1,3,1,0
878,117271,1490.8769504320903,Credit,BankB,8599.179653624993,US,State3,CityC,77,3,87967.19678732318,123.58254404888027,7,1,0,1,9,0,0
879,70675,1116.036987958699,Credit,BankB,19894.775107140802,FR,State2,CityA,33,10,70299.21965272455,185.6162583993821,0,0,1,0,1,0,0
880,17311,1927.710289199072,Credit,BankB,17173.533955101513,US,State3,CityB,29,10,70313.69481169188,106.98607334863091,6,0,1,0,19,0,1
881,108007,634.8737706917717,Debit,BankA,19507.842406150987,UK,State3,CityB,42,24,22710.402251826006,63.131862015538815,3,0,0,0,21,0,0
882,50889,1938.0314512973393,Credit,BankC,17463.445064258143,UK,State2,CityC,65,21,79973.62873935276,83.11940247192294,5,0,1,0,5,0,0
883,104883,4168.720397324851,Credit,BankA,15747.869164856551,UK,State2,CityC,66,24,98229.32223603976,51.577663030989626,3,1,1,1,13,1,0
884,144704,4351.462728216484,Credit,BankA,18933.03359582637,FR,State3,CityC,33,25,57842.284820270776,51.794869883755474,4,0,0,0,23,0,0
885,3038,3214.1554363142864,Debit,BankC,8976.56564710721,US,State2,CityA,56,2,32686.401196733772,99.38010134506558,4,0,0,0,4,1,0
886,7219,1284.0564346674944,Debit,BankC,15883.335236440389,UK,State2,CityA,19,13,98158.21371044315,179.58807870566454,0,0,1,1,18,0,0
887,72036,1201.7549891231,Credit,BankC,5044.932912406081,IN,State1,CityA,26,7,43210.069985429305,46.45517514363864,5,0,0,1,19,0,0
888,149177,1389.651742357463,Debit,BankA,14923.083239700461,UK,State3,CityB,76,29,52735.83645897363,64.69530230358195,9,1,0,1,20,1,0
889,117454,2500.2011297108115,Debit,BankA,15921.712377995464,FR,State1,CityB,61,13,26189.313128122532,172.06774432979233,7,0,1,1,14,1,0
890,160350,4882.222630512368,Credit,BankB,14613.963787788205,IN,State2,CityC,30,14,28866.949255393483,74.45869273649792,4,1,1,1,16,0,0
891,159067,545.9313429968183,Credit,BankA,17146.44824178607,DE,State2,CityB,31,28,37325.253644752505,192.85854637804567,9,1,1,0,11,0,0
892,2825,2502.5654670380363,Credit,BankC,8853.373490142509,IN,State1,CityA,29,18,63877.28520721608,61.094852528072835,5,1,1,0,12,0,0
893,127301,3411.224984718631,Debit,BankA,11350.594509434337,DE,State1,CityB,52,14,64623.13614915265,94.00725012272979,4,1,0,0,19,1,0
894,23054,1228.312044669602,Credit,BankB,1202.680803210149,IN,State2,CityC,39,23,68499.50582743055,28.165888446620762,0,0,0,1,23,0,0
895,41178,4845.5616902254405,Debit,BankC,3775.010097114456,US,State3,CityC,38,27,66705.3565606077,198.5134011067343,4,1,1,0,20,1,0
896,147860,1745.1151539221858,Debit,BankB,13239.684586928612,IN,State1,CityC,65,13,59618.958646673156,179.12698852636768,1,1,0,0,15,1,0
897,13077,4661.778734188902,Credit,BankA,11684.026793255854,UK,State3,CityC,67,19,84167.89236816872,165.3368280464637,3,1,1,0,14,1,0
898,162085,2986.7811780995735,Debit,BankA,4749.317757286676,DE,State2,CityB,74,8,94711.9757899098,39.89506940657872,1,1,1,1,10,1,0
899,71694,20.407122574797377,Debit,BankB,5625.8310890453495,DE,State3,CityC,20,4,41580.90666233835,194.17803099110358,7,1,0,1,4,1,0
900,86341,1555.5675793767573,Credit,BankB,7537.561836545703,UK,State3,CityB,39,9,30415.494584514792,186.53874427918564,6,0,1,0,17,1,0
901,168906,107.75300812335193,Debit,BankC,14611.879545926675,US,State2,CityC,26,12,54006.98351247664,92.77757397952867,8,0,1,0,23,0,0
902,75563,1907.3848354739362,Debit,BankC,12584.615450602718,IN,State2,CityC,64,20,22113.790007518073,139.51103564326726,3,1,0,0,12,1,0
903,163997,4662.67083196002,Debit,BankB,2321.854019330506,US,State2,CityB,57,2,90665.50989693412,198.56710126148892,4,1,1,0,10,0,0
904,153367,3895.0873116420667,Debit,BankC,15438.843831234852,UK,State3,CityA,59,29,39176.500819705936,87.85159170492055,8,0,1,1,9,1,0
905,28253,3100.664452682029,Debit,BankB,5990.531697418561,IN,State1,CityA,70,4,63943.7303798636,31.478680920275764,8,1,0,1,14,0,0
906,105347,2692.7648341314894,Debit,BankB,13763.433889683984,UK,State2,CityA,71,21,29207.599191718058,174.8780166156094,1,0,1,1,6,1,0
907,46853,1862.9158901243152,Credit,BankA,3343.8940485694584,DE,State2,CityA,20,24,64260.58713946274,100.53217250407438,0,1,1,1,11,1,0
908,148261,1057.7064002566253,Credit,BankB,19960.504257664194,DE,State1,CityC,48,19,23119.47623214915,197.52419646126103,2,1,1,1,17,0,0
909,43154,312.63396381856444,Credit,BankC,2526.3682430665685,DE,State2,CityB,54,9,81504.53564712469,114.66964347691344,9,0,1,0,5,1,0
910,105539,950.7414321577966,Credit,BankB,15092.946539618908,FR,State2,CityA,23,9,96433.71701151317,15.60074468194845,0,1,1,1,8,0,0
911,82423,1757.6068984528952,Debit,BankA,11285.276825808813,FR,State1,CityC,31,11,44558.085195487634,103.42812308483224,5,1,1,1,15,1,0
912,121924,2599.9603832366706,Credit,BankC,2632.844634398628,DE,State3,CityB,36,10,40657.16883634341,146.4318045725025,7,0,0,0,7,0,0
913,89646,1022.0274343003276,Credit,BankB,1509.3986934643547,FR,State3,CityC,75,3,55839.59772694721,14.945705358585133,3,1,1,1,11,0,0
914,136255,4871.643209556133,Credit,BankA,7890.648632816894,FR,State3,CityA,35,8,69597.89282003007,88.55525572886145,3,0,1,0,18,1,0
915,19023,384.2599650299856,Credit,BankC,16242.254708135735,UK,State2,CityB,75,22,35116.996959344644,39.556438085799485,9,1,1,1,22,1,0
916,8957,473.9680701072673,Credit,BankA,1781.8735653464573,IN,State1,CityB,74,11,84264.6397810302,132.1883959940581,0,0,0,1,15,0,0
917,16620,3413.014983578004,Credit,BankA,14383.574603233028,DE,State3,CityC,24,6,35882.78506803286,191.89571126782783,8,1,0,1,3,1,0
918,4491,3775.3103408703882,Credit,BankC,13452.149249020535,FR,State1,CityC,53,18,20437.93759869664,128.67113186550566,9,0,1,0,19,0,0
919,108500,4862.257620797501,Credit,BankA,6045.215858682576,UK,State3,CityB,46,8,61940.04668684596,142.02676421331893,7,0,1,0,15,0,0
920,38728,2652.2258029269774,Credit,BankA,2472.348678962915,UK,State3,CityA,20,23,29211.976893272942,85.34695108086581,2,0,1,0,6,0,0
921,64650,829.6779819721258,Credit,BankA,18391.11725052718,IN,State2,CityA,30,2,75859.09803096513,116.99676510086411,2,1,0,1,12,0,0
922,165639,4689.645394566411,Credit,BankC,6706.646251997755,UK,State3,CityB,53,20,33397.59966948042,113.33296484031335,9,1,0,0,22,1,0
923,3387,4901.172164699975,Debit,BankA,3116.2814039484615,US,State3,CityB,58,5,85390.43164160283,154.32520560090936,3,0,0,0,11,1,1
924,16025,4617.570303265097,Credit,BankB,13948.824488857405,US,State1,CityA,42,25,57629.45063007984,172.81321293385608,3,1,0,1,0,1,0
925,132518,4358.282175962155,Debit,BankA,5116.943347040932,DE,State2,CityA,45,10,65302.232369332996,135.94832941378894,1,0,1,1,10,1,0
926,104673,387.8797471802278,Credit,BankB,10036.984355689969,IN,State2,CityC,55,18,34926.81322421694,196.16367236556874,3,1,1,1,16,0,0
927,103896,4274.367030142725,Credit,BankA,1957.7053404846279,US,State3,CityC,28,12,31735.046202437028,167.37479457965492,1,0,1,1,5,0,0
928,157682,4766.134962764451,Debit,BankB,19866.695029253995,IN,State2,CityA,77,28,70503.39732161697,33.68288229421576,6,1,0,0,1,0,0
929,168053,2761.5768660697395,Debit,BankC,9504.801408734354,DE,State1,CityB,58,23,40436.84922733481,106.42032569337252,4,1,0,0,2,1,0
930,160381,3862.9413439451846,Debit,BankA,19983.08964488115,UK,State2,CityB,79,21,50874.045465420626,181.6148549518163,6,1,0,0,1,0,0
931,59388,3304.4815942508094,Debit,BankB,8327.822661747261,UK,State3,CityC,26,2,58355.932314958874,189.34762505893062,5,1,1,1,17,0,0
932,120747,1440.297735162144,Debit,BankC,7609.198562902169,UK,State2,CityB,39,10,38370.68844647518,82.23912830215562,1,1,0,1,23,0,0
933,161506,2937.6031716296666,Debit,BankA,18376.874237074397,US,State2,CityB,38,12,83633.90484477629,147.88377168813966,1,1,1,1,23,1,0
934,110930,4446.868365104016,Debit,BankA,7259.851223045274,IN,State3,CityB,76,19,95153.95271271245,88.00364189205187,0,1,0,0,12,1,0
935,129442,2481.9314389426513,Credit,BankA,9208.105399009144,US,State2,CityB,36,5,54551.45296481822,33.49534721409206,0,1,0,0,21,1,0
936,34226,2950.730812729344,Debit,BankC,2484.098297568993,FR,State2,CityC,50,10,93403.87075910109,178.07614793525946,4,0,1,0,18,1,0
937,18406,2657.32331023161,Debit,BankC,19153.78537267404,IN,State3,CityB,21,1,90614.62538738869,187.0710933153385,4,0,0,0,20,0,0
938,165788,1412.031562472366,Debit,BankB,2617.873576167142,DE,State3,CityA,50,7,33283.778297610064,105.90260094050325,6,0,1,1,6,1,0
